,0
146,0.9496431963553557
147,0.8253687702059974
148,0.8938073151292893
149,1.1633517147362769
150,0.8898646876052263
151,1.2500590086764385
152,1.1686004236852074
153,0.7757632767908482
154,0.7595284503644602
155,1.1509215523298189
156,1.21490430051001
157,0.885461286750524
158,1.2106732817990702
159,0.8761207155962031
160,0.9884150680116099
161,0.8817453965297342
162,1.0959416822365868
163,0.9913336817316499
164,0.9621436867537836
165,1.0190258774023029
166,0.7729602510643606
167,0.7600375630190248
168,1.0422672611158976
169,1.1085301627240152
170,1.221376865130312
171,1.2080003546764992
172,0.7849187895693651
173,0.759050437733108
174,0.9388652977522971
175,0.8790665727014106
176,0.9265670318752796
177,0.9944201516006175
178,1.1770874086896166
179,0.7083054872363499
180,0.8712307735924124
181,1.2723876398600629
182,0.79156045975214
183,1.0878566250157249
184,1.1836276203027527
185,0.962915745338738
186,0.7348013812105264
187,1.0133824127875046
188,0.9171549829777792
189,0.8265693616679075
190,0.8105927738830689
191,1.2365117024552068
192,1.2213696107148926
193,0.8325137357898034
194,1.0762035015016749
195,1.2145841619999755
196,0.8378330031516593
197,1.0546845738825645
198,1.0064079985426893
199,0.9489724264910108
200,1.0496132013649864
201,1.1322175786552553
202,0.9544939070853495
203,1.1773202851621911
204,0.9251053485773117
205,1.223926730945033
206,0.8424386280853877
207,0.8701482904552876
208,0.8494866955636768
209,0.9225475569789743
210,0.7800595731266703
211,0.7072891648025577
212,1.0530164693683775
213,1.0429134951132357
214,1.1160756012497477
215,0.894065687352565
216,1.135222666031498
217,0.7322018422396648
218,1.1253086621035344
219,0.9817174422449232
220,1.260871664205634
221,1.096789064760575
222,1.2008441698237022
223,0.793916969565671
224,1.286311488643415
225,0.7799533697922103
226,0.8141665973200615
227,0.995421431698855
228,1.1386006762612824
229,1.1557955416100727
230,0.8808291394995377
231,0.7514460048121363
232,0.9669502260273883
233,0.9181052820540057
234,0.7096924533331281
235,1.2920469913151718
236,1.2883992983793013
237,1.152942193601247
238,0.959994877449474
239,0.7910166884192525
240,0.7342784901881017
241,1.2793049874057687
242,1.0238890798104117
243,0.8162070438192639
244,0.7445045770463863
245,1.0364892190771346
246,0.7086031042194809
247,1.221226932000939
248,1.0544461467277686
249,1.1965609476837338
250,1.0972237720085858
251,0.871084372259031
252,1.1119356615271812
253,1.2878950569883842
254,1.0756056100700753
255,1.0221659472035012
256,1.070267309243354
257,0.7615697126180054
258,0.9040190003025659
259,1.1335377256755166
260,0.8609118646594023
261,1.1352199943468162
262,1.0151103588458767
263,0.8607662703227171
264,0.8275538158918234
265,1.0163030199949388
266,0.9078017210215704
267,1.2253464675485057
268,1.0423944734367971
269,1.1394336837787464
270,0.9387696802671961
271,0.9473754475613554
272,1.185699825859465
273,0.7113663742161492
274,0.7903464412089438
275,0.964295195650754
276,0.8922572734988102
277,1.2440208519446911
278,0.8856308859721811
279,0.9810077796454674
280,1.271044501259421
281,1.1314656252895237
282,1.042421074397538
283,1.2309305610384431
284,1.1671448865071141
285,1.1105503542058794
286,1.2738662344203302
287,0.8966206615573177
288,0.8935517873628557
289,1.1931397923309193
290,0.7736917069244077
291,0.7732583726963466
292,1.222731861815546
293,1.0414234265093043
294,1.1023943890510277
295,0.8308406651312608
296,1.285630464812872
297,1.091158298747554
298,1.2548805391132225
299,0.7112154781460195
300,1.297558723843282
301,0.7965962231509102
302,0.7696001467639223
303,0.9785610721271594
304,0.7358007982381577
305,0.7217315528744083
306,1.2191300102272171
307,1.1254598297163678
308,0.9734327554771404
309,0.9511519074737005
310,1.1204360967049247
311,1.281202323283452
312,1.2227737730180332
313,1.2020702744676237
314,0.8743781600844407
315,0.9641157833275795
316,1.0643888786125575
317,1.0083402531620007
318,1.096500653249565
319,0.762864609041574
320,0.9084581839341628
321,1.2306158764876087
322,1.172596274508306
323,1.2742964803028363
324,0.8177801156636094
325,1.0727871298703462
326,0.9930255152262355
327,1.2322909136087894
328,0.789361138887978
329,1.097653232875284
330,0.8569912375173161
331,0.7346629766132113
332,1.2869264636595257
333,0.884945170342346
334,1.053698770265215
335,0.8021762437932549
336,1.118964753418876
337,0.8770414883238462
338,0.7642449713404099
339,0.8916312321906944
340,1.2652928344374228
341,0.8475314191337951
342,0.8964449552078032
343,0.9290893974436227
344,1.1795116637160694
345,0.7869171297536047
346,0.9974931085221826
347,0.70020864540406
348,0.7163257511361022
349,0.9248340400852134
350,0.9118499372603104
351,1.2325477734219996
352,0.9265930390879619
353,0.7248080674122217
354,1.0893173219294132
355,0.9462074563815919
356,1.266251472888512
357,1.2576469436930433
358,0.8970005225536665
359,0.732173630462325
360,0.7745653535870449
361,1.0133133252157207
362,1.1604910079150899
363,1.2510051408298524
364,1.1122616848820597
365,1.119323693815796
366,1.0447470963974852
367,1.018319485545348
368,0.883741216847234
369,1.1606947506180023
370,0.8160609796230004
371,1.194147106549999
372,0.9834337689907469
373,1.190797533304762
374,0.9651013215790079
375,0.9013476841316833
376,1.224250977320729
377,1.0606839146830744
378,1.2470674443729517
379,0.7735744030646456
380,0.7240366128403437
381,0.8886627137916281
382,1.2612019325552342
383,0.8270374375092646
384,1.2497173445827716
385,0.9041830907369778
386,0.9866696670146353
387,1.086775329779931
388,0.7821059085852768
389,0.9948244594100375
390,1.0158757347284535
391,0.8116230611448321
392,0.7550207378129142
393,1.2544855865606703
394,0.8422362270562533
395,0.7972617201405976
396,1.2309477216980578
397,0.8801584766506662
398,0.8338372115589681
399,0.9250872373653235
400,0.7047847673015761
401,1.0749850044674971
402,0.8987487436032484
403,0.8289951950825215
404,0.9251479306791907
405,1.1631659904225689
406,1.2365282207539505
407,0.8369702060018931
408,0.7312820436687565
409,0.7484870636154113
410,1.1120650214066876
411,0.739897730831669
412,0.7428444023166105
413,1.0287307633742695
414,1.2223902090518082
415,1.0023427844190493
416,1.1381568374593356
417,0.9674571885383378
418,0.763763648791463
419,1.272732402336425
420,0.8815503850744915
421,0.7902748093674822
422,0.7937710179741622
423,1.172416510041537
424,0.9554706078797057
425,1.1139234085388037
426,1.2900644213921706
427,1.2119082233992802
428,1.1546229194307567
429,0.9906660429709516
430,1.0276893104769331
431,1.185084269353843
432,0.9734006665826302
433,0.9540799178660495
434,1.081826789932688
435,1.2275604874211035
436,0.7849453855702548
437,0.7616819400660515
438,0.7860654245342887
439,1.2830951187973707
440,1.104102675713654
441,1.0495324773640167
442,0.8577973326541934
443,1.088024767731647
444,1.218239639460949
445,0.9243916141564863
446,0.9234415045285396
447,0.8505006957607503
448,1.2020608820810375
449,1.1273650515432299
450,0.9861627681880274
451,0.8940131705540225
452,0.9729416456772766
453,1.236740534974839
454,1.079690920861391
455,0.7221500175148237
456,1.2961650800253524
457,1.24470498001295
458,1.236309124588689
459,0.7102704244226354
460,0.8930977141820584
461,0.8003101898003464
462,0.7372565175337787
463,0.9746588664127022
464,0.7113430957568501
465,0.8266307664907513
466,1.2895508078746638
467,1.1687684258390263
468,1.259726200491035
469,1.135106076665595
470,0.7456848929649423
471,0.9139491991296476
472,1.270965195483762
473,0.7843779300918247
474,0.8018777441484852
475,0.7261285691595163
476,0.8870633680379159
477,0.9975015687670692
478,0.8302759581393794
479,1.0542619735193453
480,1.0207575163155882
481,1.2634216500021056
482,1.2636141728848531
483,1.1689907984980676
484,1.2195679972282965
485,0.8063044752848684
486,0.7551446902013436
487,0.7166026127759639
488,1.1777274619265077
489,1.097049665821351
490,1.126294675739068
491,0.845478267067137
492,1.054272112735926
493,1.0907502600820131
494,0.9323076484879217
495,1.1262029652388827
496,0.854010029698297
497,1.2941796158852363
498,1.150811887082765
499,1.0332002216869827
500,1.149998329070212
501,0.8740738597696729
502,0.8398651090402381
503,0.882420203339542
504,0.7997907455021078
505,0.7940327680824897
506,1.1215576543727543
507,1.194048484123483
508,0.9565946841642377
509,1.2230475096562758
510,1.2909782559573482
511,1.239281899544258
512,0.7425643480400005
513,0.899782967146308
514,0.847702928180943
515,0.7197327217884529
516,1.024487506028032
517,1.0754459434213282
518,0.7790125033234412
519,0.7889327541053857
520,0.7370813589234846
521,1.0517846351013014
522,1.1570685762410204
523,1.2043602181442905
524,1.012829526288078
525,0.7256041195167723
526,1.2460699518201674
527,1.2296688613131934
528,0.7561026365345632
529,1.0227683172020348
530,0.8437428594255363
531,1.2452376669207819
532,1.2685393183086948
533,0.7149135793330574
534,0.7649375906020126
535,0.8956604597343817
536,0.7629247118267753
537,0.9832930446411927
538,1.0190796596089533
539,0.8606169272664651
540,1.2125794809702723
541,0.8008697205194641
542,0.7668527803264765
543,0.8068551637873589
544,1.218364634502785
545,0.901758654610524
546,1.1622850265289393
547,1.134351407965496
548,0.8301189708397627
549,1.2661964592403505
550,0.9594088029092183
551,0.7102636868487647
552,1.2029703914288818
553,0.8611085451755303
554,1.2496898307987827
555,0.7902069372781635
556,1.0275818213853323
557,0.7286863317946212
558,0.7113825101120737
559,0.7688166134110386
560,0.7112553764130117
561,1.1195862474587333
562,1.2192579756948065
563,1.1921202552911134
564,1.267346585766981
565,0.8766240729793131
566,1.1901347018559838
567,1.2980515391022454
568,1.111996997548458
569,0.967537606914462
570,0.7883014214700694
571,1.1647991410117293
572,0.9367854485327244
573,1.023551543807515
574,1.0367546057127883
575,1.0181001207881286
576,0.8285595186192846
577,0.8549419215867665
578,0.9772522440938014
579,0.7567229191588886
580,1.296403295311956
581,1.2151575093369673
582,0.9239935569809534
583,1.0610710696353458
584,1.0203994633305309
585,1.2805747162901997
586,0.9969561862946728
587,1.154432942917837
588,0.7991263282285416
589,0.9277537155845661
590,0.9840113820718794
591,0.9487247512899686
592,1.2941600143722751
593,0.9859425782254063
594,1.034603483000861
595,0.8166282682945888
596,0.7723889972481466
597,1.071589521542354
598,0.7418700292057481
599,0.7504212282956612
600,0.807888271751714
601,0.7476663287127306
602,0.7884011877019775
603,1.221167364508266
604,1.14581137269595
605,0.7009470836887381
606,1.0398055185285047
607,1.2112482997781928
608,0.7602448867262783
609,1.0970112219637438
610,0.7587241460356076
611,1.0085163170633156
612,1.0777538397827415
613,0.8210723233941101
614,0.742111489576149
615,0.9043077636723877
616,0.9738563794121919
617,1.0452367245803276
618,1.013383666582555
619,0.9720233836194292
620,1.0300002444237655
621,0.9665402150549834
622,1.1919483679210048
623,0.8652392232758291
624,1.2992735902709713
625,1.0952340824220348
626,0.950981117604758
627,0.958325230390854
628,1.0611082000587315
629,1.113037388286486
630,1.0879542259166728
631,0.9101956669994515
632,0.833779003064949
633,0.9648361130330823
634,1.2312976836724676
635,1.1245559081798993
636,1.1965331164709416
637,0.7320088868960641
638,0.9961294642997001
639,0.9741242027133021
640,1.0795883416777745
641,1.1990717498418795
642,1.0922194009962136
643,1.0861461683298965
644,0.8901988993218211
645,1.0776792728389648
646,0.815038347630564
647,1.2833537648537625
648,0.9452044122505142
649,1.2723371534211467
650,1.2596264341887484
651,1.1542493728040106
652,1.1176737030166535
653,0.8042443075168191
654,1.0164297200118024
655,1.0089776868756295
656,1.0829129814831915
657,0.9024859154767214
658,1.0768828570708364
659,1.2248495234157577
660,1.1690443892206004
661,0.7912308744155955
662,0.9582365613398038
663,1.0861165283184926
664,1.275702736363014
665,0.8985793414732532
666,0.9752281022930571
667,0.8952855670921459
668,1.1822912935467713
669,1.2466799287374526
670,1.2020885553025527
671,1.1567444823286501
672,1.0343868695459733
673,0.7029080084752868
674,0.9240734220190329
675,0.8149862861969536
676,1.0908322590427486
677,0.9532546841987741
678,1.2459289843587387
679,1.0294790465174537
680,1.0177580147386638
681,1.2286737687139335
682,1.1463264888793354
683,1.068109698487522
684,1.0793833094366714
685,1.1172015230343555
686,0.9507453588322936
687,0.9316804097812875
688,0.93097470625182
689,1.012554353307006
690,1.056439068360411
691,0.7342762837148975
692,1.1925804045547637
693,0.7308522811256114
694,0.782243259948651
695,0.702580435968857
696,1.1852509113289584
697,0.9683445588766666
698,1.0297920709632353
699,1.2226984156906315
700,0.8156948781321951
701,0.908239330888197
702,1.2610512557301417
703,0.9906210717750848
704,1.085549128450556
705,1.0829883403234208
706,1.1266246717664814
707,1.0555286628486746
708,1.2337213294651332
709,1.0126027155619686
710,0.9610652830140072
711,0.9443759637622597
712,1.1742681208768135
713,0.7680261523923122
714,1.2245639371111405
715,1.1788094789208934
716,1.1712692810481267
717,0.7010798548791355
718,0.9292846093083869
719,1.1026928629361417
720,0.9881357797588368
721,0.8344764038597768
722,1.0836253655303956
723,0.7678933153318521
724,1.1661497626586312
725,1.2731525668428412
726,1.1509542732714935
727,0.900334752466742
728,1.2134711469328678
729,0.8010592831613667
730,0.9445972071743647
731,1.0603022433201736
732,1.287419796431415
733,1.032459582860408
734,1.1699386227447852
735,0.9015978827911445
736,1.147676093292921
737,0.9810144977707924
738,1.1138894719420136
739,0.9276973310994899
740,0.9775824115199974
741,1.1177136271689418
742,1.216737707031374
743,0.9533693899724128
744,0.8841818587391417
745,0.8847327540207116
746,1.104796064352588
747,1.0973432018781437
748,0.9160358800664367
749,0.9409007939822235
750,1.1132726203518863
751,0.8073906791539811
752,0.7235942047218835
753,1.0936481100759914
754,0.7053297663768856
755,1.256422009211796
756,1.0225686922766979
757,1.2742492034803912
758,0.9714034619461099
759,0.7452737157656013
760,1.0161062867830664
761,1.0175525182857892
762,0.9618871171066325
763,1.2394905686624673
764,1.2983732160532442
765,0.7505389661963138
766,0.8592835979452356
767,0.8902873366682735
768,0.8725549075143604
769,0.7422531504899093
770,0.991318930172524
771,1.0535083868448316
772,0.8130211484983452
773,0.7721566038408749
774,1.1138552772803274
775,1.0378680828353142
776,0.7042470568715532
777,1.0735508717845468
778,1.1928792735467892
779,0.9824492053874851
780,0.9375389272082975
781,0.907807551187582
782,1.2837146843507905
783,1.1736488068564455
784,0.8661684582580349
785,1.1252137946783893
786,1.2227794350773262
787,1.2650270103055452
788,1.0549116524336766
789,1.1662736249038246
790,0.7465081524612538
791,1.2756636889043165
792,1.078741277106981
793,1.0456460554749256
794,0.8999611037548229
795,0.8615373243260427
796,0.7623430688910884
797,1.0465224679771474
798,0.7177908364571945
799,1.2434218907810144
800,1.1644639711311013
801,1.0049520848931386
802,0.9364072525725957
803,1.139779744071497
804,0.7600006978706738
805,0.975621646416116
806,0.9273205242328524
807,0.9283677297400469
808,1.2533146857057962
809,1.0995336618759295
810,0.9813167320948419
811,1.198929559966642
812,0.8139988071622356
813,1.141564102074987
814,0.7152032485540247
815,1.0565824303737803
816,1.2543444677556983
817,1.2384876160181344
818,0.7849902248305698
819,1.1445847829719233
820,1.1086950542416545
821,1.278210386401819
822,1.0666400203428401
823,0.8217314317424326
824,0.9184856774548459
825,1.1302181272039085
826,1.0321664384115066
827,0.8458731562434738
828,0.7244408307291093
829,1.0414205649863528
830,1.2117473427597487
831,0.8694502203840864
832,1.0693283488133054
833,1.2329666414062983
834,0.9047695788381602
835,1.2140554843125773
836,0.9700561920426146
837,1.2899487373851621
838,1.1609030105694025
839,1.1165938149997419
840,1.0033131461643499
841,0.7667939012521015
842,1.207551605776692
843,1.0750992090906577
844,1.2992122905371892
845,0.9431488570741255
846,1.1019371339899933
847,1.1364905299263697
848,1.2807343207915123
849,0.9290520815802678
850,1.2458746554707727
851,1.0237445444866207
852,0.9663056191960682
853,1.0047418897242266
854,0.8172819627830252
855,0.8918671720123106
856,0.911067266574279
857,1.1734306340232972
858,1.0669781168251888
859,0.8956393592413279
860,1.198266672178653
861,0.860530732732324
862,1.2614242687628585
863,0.9437249465055734
864,1.2958837084363641
865,1.2859355599236657
866,0.9120821306671815
867,0.9771012349832315
868,0.7705526654946621
869,0.749985665462942
870,1.0573472648625788
871,0.7519855302075547
872,1.1283372790700619
873,1.245168129895559
874,1.057137289189097
875,1.1612898106334075
876,1.285890358668703
877,0.8762991445996136
878,1.011358263486168
879,1.0849528107583
880,0.7551040853329428
881,0.759419157186904
882,1.1786255773272718
883,0.8481011677910504
884,0.8167750061664436
885,0.9810557994742517
886,1.275871018282328
887,0.7710912037492199
888,1.2893457228226701
889,0.9396280140185881
890,0.7339041460988632
891,0.9870773520430437
892,1.106312436364783
893,0.8359709212647987
894,0.7123278860325353
895,0.8734800329070934
896,0.7636369020229561
897,1.11066201145031
898,0.8791261354805063
899,0.9017820673164789
900,0.8861958729201267
901,1.0121477228821738
902,1.1807715133326262
903,0.8453896289647632
904,1.2144085170386765
905,0.9343478504411764
906,1.1096117832592824
907,1.2682318436314999
908,1.0345023926376722
909,1.0009752366931388
910,0.9428080465221984
911,1.1229098604707992
912,0.8644001717468245
913,1.1769314622474825
914,1.029106808515899
915,0.9692505459299136
916,0.9688058465215288
917,1.0011229369557255
918,0.9224588750089001
919,0.8492593474519483
920,1.0156040946520974
921,0.7356815288064751
922,1.2171145987411358
923,0.8385024366203859
924,1.1140014109410594
925,1.1429165698328863
926,1.0705234463090165
927,0.7332027769412126
928,0.782381380446562
929,1.1578201365435703
930,0.9538180752939863
931,1.23376780922683
932,1.0383539317594823
933,1.0854589662930352
934,1.2582978058522611
935,0.9920908916011975
936,1.1901630364339497
937,0.9227696171849505
938,0.9617815196880816
939,1.2858237819726388
940,1.1261779904175069
941,0.7438805535371577
942,1.0769754839810024
943,0.7469417075748667
944,1.120466184814076
945,1.07907439005918
946,0.8044265172146623
947,0.8832220865088789
948,0.9380798563231685
949,1.2075575784714112
950,1.157767947496743
951,1.04969255821978
952,1.1154097433033405
953,1.217664496694879
954,0.8331215919117358
955,1.1258933289589177
956,0.8977902457957612
957,1.2480431411942763
958,1.0130857451376611
959,0.9226200937359776
960,1.08652056674174
961,0.8031401743662236
962,0.9952854185774505
963,1.0371314966532514
964,0.7500300176408119
965,0.9406940002988632
966,0.7572522914256783
967,0.8390364803209854
968,0.820844251065509
969,1.2337528019996444
970,0.7737733366697823
971,0.8550177907221914
972,1.059465569901601
973,1.1704542321754265
974,0.7483497830593808
975,1.1677185504989918
976,1.0942581824665107
977,1.0664386269311819
978,1.056644084746123
979,0.9313854033059341
980,0.9465951399184015
981,1.101856041961398
982,0.749497343814928
983,0.7074803917860247
984,0.9710913572305568
985,1.0251415930755017
986,1.2844671005158907
987,1.2409060748306886
988,0.9268205946418269
989,1.2577691142936716
990,1.2783308188033213
991,1.0369837774527797
992,1.038243941883216
993,0.8986709214764872
994,1.2266925787985077
995,1.1037890821039442
996,1.0288805950341215
997,0.7050331945454523
998,0.7377015157335723
999,0.7314681635855373
1000,1.2596721085783256
1001,0.9302862322912389
1002,1.0939619759942998
1003,0.7687510378449596
1004,1.1061600168322068
1005,1.1849943354793409
1006,0.9138451011744758
1007,0.8580440894818065
1008,0.9833530391581258
1009,0.7097745479906317
1010,0.7535535107486344
1011,0.7130786924804144
1012,0.7178405979027255
1013,1.0580388525353848
1014,1.2423772065132068
1015,0.7743437969563325
1016,1.2181301199042636
1017,0.7153489493544835
1018,1.0306559864705211
1019,0.960680251676839
1020,0.9629936485929596
1021,1.1978323521088285
1022,1.1648557596803184
1023,1.1521195429806026
1024,1.2204356585456184
1025,1.0540565306842018
1026,0.9446235310134627
1027,1.1432780707253927
1028,0.7561595520981104
1029,0.9524376469066868
1030,1.110444664276557
1031,0.709376103768572
1032,1.1492249086411375
1033,1.016514345568049
1034,0.9137800021311637
1035,0.7068816596376449
1036,0.8861843720423539
1037,0.7941792465578571
1038,1.2509879667712034
1039,0.7829095535803843
1040,1.137368626825763
1041,1.2026062427427147
1042,1.1335155996514052
1043,1.1285459804569182
1044,0.8817460805826365
1045,1.270364835280336
1046,0.9460356242691746
1047,0.9923494655477885
1048,1.2312749379025256
1049,0.9672471371320648
1050,1.122320454682601
1051,1.1431900029788562
1052,1.0031092528480303
1053,0.7227587264509044
1054,1.0867992397290405
1055,0.9660949902651934
1056,0.8554543786809239
1057,1.0128155644162387
1058,1.2067231697870038
1059,1.2809481871883108
1060,1.1551239613970559
1061,0.8970008782322485
1062,1.219242680622262
1063,1.0951965682589941
1064,0.8225672476379909
1065,0.870731208553279
1066,1.2274402492919547
1067,0.9329709822990289
1068,0.8856146722032676
1069,0.7680943337198516
1070,1.1574705977964586
1071,1.032015962875468
1072,1.221441373423958
1073,1.0063048954956004
1074,1.1892620480755418
1075,0.9830962271997608
1076,0.8553127124262827
1077,0.8115242080226602
1078,1.277339269548928
1079,1.2987623613771109
1080,0.7726861985449702
1081,1.1477077937084013
1082,1.2142655889878577
1083,1.211249194294897
1084,1.0901096918078206
1085,1.1432302117319653
1086,0.8753724145118477
1087,0.870286263709762
1088,0.9067617953916183
1089,1.106555237550025
1090,1.0851645283956508
1091,0.8014484122064063
1092,1.010508840371224
1093,1.2835290603882281
1094,0.8491850744624665
1095,0.7464407065556926
1096,1.2518284792064334
1097,1.163402412293775
1098,1.2609435822140216
1099,1.2612023309760705
1100,1.1485643839465933
1101,0.8201949323533316
1102,1.0140148391816135
1103,1.0006547557818812
1104,0.9293114003193788
1105,0.8115954352951736
1106,1.088657391750821
1107,0.7420127555685295
1108,1.01133074249724
1109,1.183258068557316
1110,1.0539509012055566
1111,0.7869180419222656
1112,0.8459864162297757
1113,1.1149861666142602
1114,1.2267324600271583
1115,1.0448623094385414
1116,0.7496271967665382
1117,0.8250691355021728
1118,0.8497425553511477
1119,0.791452898289075
1120,0.9963667658777018
1121,0.890736092297916
1122,0.7645765703980774
1123,1.2453847871532329
1124,0.7480874937247188
1125,1.205428367111895
1126,1.1655001666877427
1127,1.07294980582982
1128,0.975589902833251
1129,0.8036571655064767
1130,1.0284528946214904
1131,0.7102276846292052
1132,0.9942063795541644
1133,0.893186448099597
1134,0.9766270701532322
1135,0.9454180985251658
1136,0.7003764611661677
1137,0.989018826260427
1138,1.2569543738263
1139,0.8039084656305315
1140,1.01282480309371
1141,0.801603945925367
1142,0.8480933549161135
1143,0.7996734814237512
1144,1.0363683286900764
1145,1.2289971881293837
1146,1.00749879352746
1147,0.928853179393681
1148,0.8438283078139858
1149,1.1892987963274653
1150,1.0783727187351086
1151,1.2521715828009778
1152,1.0176573341706658
1153,1.2173981630107757
1154,1.2385226266476725
1155,0.8700065706371237
1156,1.0896324942125435
1157,0.9768189534849728
1158,0.7157520361234434
1159,0.7016363009602805
1160,1.2170139050956017
1161,1.1998461052983427
1162,0.8988866060314844
1163,1.1266384073130424
1164,0.8109756609841697
1165,0.7661608258201975
1166,0.9095939485343696
1167,0.7388357467484312
1168,0.965651215957646
1169,1.0293621508542763
1170,1.0563670281278021
1171,1.2470940199670808
1172,1.213866353898771
1173,0.8646664784419802
1174,1.2305487369847539
1175,1.1485555666677478
1176,0.9124296657183201
1177,1.031794869420354
1178,0.7585910960504597
1179,1.113563409271271
1180,0.7242355965581397
1181,0.9773265753173599
1182,1.152847923978963
1183,0.894068326826176
1184,1.1770551051217752
1185,1.2455318713688124
1186,0.9408768016496774
1187,0.9463999383421632
1188,1.032588388743127
1189,1.0932450739451252
1190,1.2191471046070723
1191,1.259175899953555
1192,0.8744805837808473
1193,1.2717205191959364
1194,0.7044149025439285
1195,1.1845711931869647
1196,1.0118938419365393
1197,1.2008232462900912
1198,0.7218379419324923
1199,1.071490793389538
1200,0.7573410096525031
1201,1.2494302329543379
1202,1.1240647420098877
1203,0.7958295789500329
1204,1.19700494754749
1205,1.2856930001956703
1206,0.7264248777164424
1207,0.9187382504828988
1208,0.9278500482035811
1209,0.8438257351538587
1210,0.876209459925705
1211,0.8696737801619295
1212,1.2709094853106362
1213,1.112651075542444
1214,0.8073248707312779
1215,1.1540302524562773
1216,0.753762127731336
1217,0.7688127576561978
1218,1.2952911926373853
1219,1.2456417698751365
1220,1.0134837049344896
1221,0.8790057707649909
1222,1.0258178746159312
1223,0.9691828115681043
1224,0.8798533607185615
1225,1.1859287145310689
1226,1.0988228405692948
1227,0.9669827128208811
1228,0.887455979576857
1229,1.1013397893129517
1230,0.7106319454026111
1231,1.1782696452768255
1232,1.0216180847702194
1233,0.8556307917044921
1234,0.8902393445273498
1235,1.1706586046778975
1236,0.9564933718151196
1237,0.900022375168765
1238,1.0944599529367505
1239,1.0632700168942975
1240,1.145135229091389
1241,0.9512996528251807
1242,1.065418372886301
1243,1.2988129090636988
1244,1.013112264720155
1245,0.997609807283242
1246,1.0862014441594674
1247,1.1910270375262502
1248,0.8953085669615467
1249,0.8226065107888604
1250,0.7200611110074135
1251,1.1802789198573445
1252,0.8806471004021628
1253,1.0407009507096436
1254,1.159271642168389
1255,1.1368062449084628
1256,0.7220868165677644
1257,1.2404787362160632
1258,1.1262447862757212
1259,0.8958965145064909
1260,0.8117835049889344
1261,1.0364015126737112
1262,1.2133718873048274
1263,0.8064923475925083
1264,0.7081097556691309
1265,1.2511373294612178
1266,1.0551452911502832
